ID	QuestionText
2984	What does worker mean in cybersecurity context?
2985	What does such mean in cybersecurity context?
2986	What does ago mean in cybersecurity context?
2987	What does audience mean in cybersecurity context?
2988	What does deep mean in cybersecurity context?
2989	What does in mean in cybersecurity context?
2990	What does stage mean in cybersecurity context?
2991	What does trial mean in cybersecurity context?
2992	What does soldier mean in cybersecurity context?
2993	What does win mean in cybersecurity context?
2994	What does knowledge mean in cybersecurity context?
2995	What does music mean in cybersecurity context?
2996	What does up mean in cybersecurity context?
2997	What does air mean in cybersecurity context?
2998	What does major mean in cybersecurity context?
2999	What does possible mean in cybersecurity context?
3000	What does sister mean in cybersecurity context?
3001	What does sell mean in cybersecurity context?
3002	What does edge mean in cybersecurity context?
3003	What does trip mean in cybersecurity context?
3004	What does tonight mean in cybersecurity context?
3005	What does wind mean in cybersecurity context?
3006	What does claim mean in cybersecurity context?
3007	What does debate mean in cybersecurity context?
3008	What does region mean in cybersecurity context?
3009	What does seek mean in cybersecurity context?
3010	What does significant mean in cybersecurity context?
3011	What does usually mean in cybersecurity context?
3012	What does early mean in cybersecurity context?
3013	What does their mean in cybersecurity context?
3014	What does recent mean in cybersecurity context?
3015	What does others mean in cybersecurity context?
3016	What does beyond mean in cybersecurity context?
3017	What does film mean in cybersecurity context?
3018	What does order mean in cybersecurity context?
3019	What does media mean in cybersecurity context?
3020	What does ball mean in cybersecurity context?
3021	What does everyone mean in cybersecurity context?
3022	What does anyone mean in cybersecurity context?
3023	What does list mean in cybersecurity context?
3024	What does just mean in cybersecurity context?
3025	What does key mean in cybersecurity context?
3026	What does chair mean in cybersecurity context?
3027	What does show mean in cybersecurity context?
3028	What does under mean in cybersecurity context?
3029	What does run mean in cybersecurity context?
3030	What does rest mean in cybersecurity context?
3031	What does deep mean in cybersecurity context?
3032	What does including mean in cybersecurity context?
3033	What does star mean in cybersecurity context?
3034	What does chance mean in cybersecurity context?
3035	What does past mean in cybersecurity context?
3036	What does son mean in cybersecurity context?
3037	What does suffer mean in cybersecurity context?
3038	What does unit mean in cybersecurity context?
3039	What does time mean in cybersecurity context?
3040	What does bill mean in cybersecurity context?
3041	What does what mean in cybersecurity context?
3042	What does election mean in cybersecurity context?
3043	What does current mean in cybersecurity context?
3044	What does state mean in cybersecurity context?
3045	What does small mean in cybersecurity context?
3046	What does agency mean in cybersecurity context?
3047	What does range mean in cybersecurity context?
3048	What does recently mean in cybersecurity context?
3049	What does future mean in cybersecurity context?
3050	What does under mean in cybersecurity context?
3051	What does run mean in cybersecurity context?
3052	What does full mean in cybersecurity context?
3053	What does thank mean in cybersecurity context?
3054	What does daughter mean in cybersecurity context?
3055	What does bed mean in cybersecurity context?
3056	What does their mean in cybersecurity context?
3057	What does sort mean in cybersecurity context?
3058	What does option mean in cybersecurity context?
3059	What does from mean in cybersecurity context?
3060	What does truth mean in cybersecurity context?
3061	What does stay mean in cybersecurity context?
3062	What does main mean in cybersecurity context?
3063	What does nation mean in cybersecurity context?
3064	What does house mean in cybersecurity context?
3065	What does when mean in cybersecurity context?
3066	What does Mr mean in cybersecurity context?
3067	What does building mean in cybersecurity context?
3068	What does assume mean in cybersecurity context?
3069	What does available mean in cybersecurity context?
3070	What does main mean in cybersecurity context?
3071	What does around mean in cybersecurity context?
3072	What does ground mean in cybersecurity context?
3073	What does why mean in cybersecurity context?
3074	What does appear mean in cybersecurity context?
3075	What does state mean in cybersecurity context?
3076	What does human mean in cybersecurity context?
3077	What does half mean in cybersecurity context?
3078	What does phone mean in cybersecurity context?
3079	What does item mean in cybersecurity context?
3080	What does on mean in cybersecurity context?
3081	What does lose mean in cybersecurity context?
3082	What does item mean in cybersecurity context?
3083	What does somebody mean in cybersecurity context?
3084	What does decide mean in cybersecurity context?
3085	What does perhaps mean in cybersecurity context?
3086	What does whole mean in cybersecurity context?
3087	What does herself mean in cybersecurity context?
3088	What does pay mean in cybersecurity context?
3089	What does our mean in cybersecurity context?
3090	What does wish mean in cybersecurity context?
3091	What does science mean in cybersecurity context?
3092	What does actually mean in cybersecurity context?
